시군구,번지,단지명,전용면적(㎡),계약년월,거래금액,층,건축년도,도로명,전용평,전용평당,공급평당,위도,경도
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,36.07744071,126.6889019
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,36.74928186,126.2937624
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,34.79461793,126.3950675
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,34.7997802,126.423611
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,34.97527273,127.4954577
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,35.03207599,126.7256513
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,35.98340879,128.3956244
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,35.16255217,128.1133979
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,35.06508643,128.1097223
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,35.2377392,128.8693194
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,33.50831341,126.5269424
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,37.89877459,127.7307347
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,37.52275394,129.1123866
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,37.55346297,129.1030805
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,38.22379376,128.5877199
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,35.86221281,127.115969
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,35.98095463,126.7057128
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,35.97521693,126.7444635
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,35.97073518,126.7068505
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,35.96531194,126.701092
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,35.97120987,126.680058
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,35.94713376,126.9711268
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,35.95937121,126.992763
인천광역시 중구 신생동,May-38,삼성,59.055,202506,23000,10,2001,인중로 111,17.86,1287.79,965.84,35.92777407,126.9596388
인천광역시 중구 중산동,1878-1,인천영종한양수자인,59.1006,202506,29500,29,2012,은하수로 377,17.88,1649.89,1237.42,,
인천광역시 중구 운서동,Jun-88,영종주공스카이빌10단지,51.49,202506,20000,4,2001,흰바위로 34,15.58,1283.7,962.78,37.49112942,126.4889713
인천광역시 중구 운서동,Jun-88,영종주공스카이빌10단지,51.74,202506,21313,9,2001,흰바위로 34,15.65,1361.85,1021.39,37.49112942,126.4889713
인천광역시 중구 운서동,Jun-88,영종주공스카이빌10단지,51.74,202506,17900,1,2001,흰바위로 34,15.65,1143.77,857.83,37.49112942,126.4889713
인천광역시 중구 중산동,1872-1,영종신명스카이뷰주얼리,57.016,202506,27000,28,2013,하늘달빛로 95,17.25,1565.22,1173.91,37.48617584,126.5569591
인천광역시 중구 중산동,1887-2,영종힐스테이트,83.011,202506,40800,16,2012,하늘별빛로 66,25.11,1624.85,1218.64,37.49058894,126.5657351
