시군구,번지,단지명,전용면적(㎡),계약년월,거래금액,층,건축년도,도로명,전용평,전용평당,공급평당,위도,경도
부산광역시 연제구 연산동,2367,연산롯데캐슬골드포레,72.8346,202506.0,59800.0,17.0,2020.0,황령산로 615,22.03,2714.48,2035.86,35.174195096816,129.080975028855
부산광역시 부산진구 부암동,751,협성휴포레시티즌파크,84.9712,202506.0,45800.0,11.0,2020.0,동평로 173,25.7,1782.1,1336.58,35.1663353864209,129.047379332513
부산광역시 부산진구 범천동,854-2,범내골역이즈팰리스,44.043,202506.0,18000.0,14.0,2017.0,황령대로18번길 22,13.32,1351.35,1013.51,35.1471900845065,129.061149665747
부산광역시 영도구 동삼동,510-33,국제마마뉴비치타운,85.76,202506.0,17500.0,4.0,1995.0,중리로 32,25.94,674.63,505.97,35.0724791628311,129.069240000023
부산광역시 해운대구 좌동,1271,신성,57.9,202506.0,27000.0,6.0,1996.0,대천로67번길 15,17.51,1541.98,1156.48,35.1727440112245,129.167918813811
부산광역시 기장군 정관읍 달산리,1207,정관1차동원로얄듀크,79.6089,202506.0,28050.0,10.0,2013.0,산단4로 139,24.08,1164.87,873.65,35.3186287861828,129.191582018242
부산광역시 해운대구 좌동,1413,삼성,59.944,202506.0,40000.0,4.0,1997.0,세실로 174,18.13,2206.29,1654.72,35.1790705362313,129.177334583601
부산광역시 해운대구 좌동,1321,벽산1,59.73,202506.0,42500.0,19.0,1996.0,대천로 205,18.07,2351.96,1763.97,35.1705390635997,129.180432057658
부산광역시 해운대구 좌동,1302,동신,101.73,202506.0,50200.0,1.0,1996.0,좌동순환로217번길 7,30.77,1631.46,1223.6,35.177503729391,129.179007579303
부산광역시 해운대구 좌동,1288,대동타운,59.95,202506.0,34800.0,24.0,1996.0,대천로103번길 29,18.13,1919.47,1439.6,35.1765713115698,129.17149491438
부산광역시 부산진구 당감동,109-1,태화현대1,59.72,202506.0,25500.0,5.0,1996.0,가야대로 635-20,18.07,1411.18,1058.38,35.156984699411,129.042257249023
부산광역시 기장군 정관읍 용수리,1330,정관신도시계룡리슈빌,84.836,202506.0,30500.0,7.0,2008.0,정관로 513,25.66,1188.62,891.46,35.3261921508458,129.171939153896
부산광역시 사하구 다대동,1624,다대동롯데캐슬몰운대,84.9902,202506.0,23700.0,18.0,2007.0,다대낙조2길 100,25.71,921.82,691.36,35.0553797809279,128.964833086021
부산광역시 사하구 다대동,1548-13,다대푸른,48.51,202506.0,9000.0,9.0,1996.0,다대낙조2길 11,14.67,613.5,460.12,35.0516482081223,128.965077815255
부산광역시 연제구 연산동,2367,연산롯데캐슬골드포레,84.9906,202506.0,74500.0,30.0,2020.0,황령산로 615,25.71,2897.71,2173.28,35.174195096816,129.080975028855
부산광역시 사하구 장림동,875,동원로얄듀크,59.9942,202506.0,13100.0,21.0,2005.0,하신중앙로 2,18.15,721.76,541.32,35.19292342,129.0978158
부산광역시 남구 용당동,99-10,현대아이파크,59.9358,202506.0,20500.0,14.0,2002.0,동명로 26,18.13,1130.72,848.04,35.1188513502072,129.099520316067
부산광역시 사하구 감천동,315-2,남성타워,84.84,202506.0,12600.0,9.0,1994.0,암남공원로 527,25.66,491.04,368.28,35.0802534951571,129.011120058915
부산광역시 금정구 남산동,968-6,청암,63.3,202506.0,12000.0,7.0,2002.0,팔송로59번길 21,19.15,626.63,469.97,35.2709506785834,129.086062059919
부산광역시 부산진구 전포동,927,e편한세상시민공원1단지,59.968,202506.0,57400.0,18.0,2023.0,진남로 455,18.14,3164.28,2373.21,35.1663369587468,129.068850570712
부산광역시 해운대구 중동,1360,롯데캐슬마린,84.9702,202506.0,63400.0,31.0,2004.0,중동2로34번길 29,25.7,2466.93,1850.2,35.1659344817068,129.165077056801
부산광역시 부산진구 양정동,458-20,현대2차,84.99,202506.0,37750.0,18.0,1998.0,거제대로 37,25.71,1468.3,1101.23,35.1707552940831,129.066457433194
부산광역시 부산진구 전포동,908,서면아이파크1단지,72.5835,202506.0,57000.0,24.0,2021.0,동성로 50,21.96,2595.63,1946.72,35.1551400379108,129.068740212481
부산광역시 해운대구 우동,1007-16,대우동삼,159.28,202506.0,94000.0,13.0,1993.0,해운대로452번길 18,48.18,1951.02,1463.26,35.1632466596495,129.140278462921
부산광역시 부산진구 전포동,908,서면아이파크1단지,84.7288,202506.0,71000.0,13.0,2021.0,동성로 50,25.63,2770.19,2077.64,35.1551400379108,129.068740212481
부산광역시 남구 대연동,1865,대연롯데캐슬,84.6715,202506.0,75500.0,20.0,2015.0,수영로325번길 61,25.61,2948.07,2211.05,35.1409368636008,129.099914167697
부산광역시 남구 대연동,1912,대연자이,50.9684,202506.0,42000.0,14.0,2019.0,유엔로 246,15.42,2723.74,2042.8,35.1297154922914,129.101975964378
부산광역시 해운대구 우동,1562,해운대센트럴푸르지오,84.4374,202506.0,89000.0,20.0,2023.0,해운대로 650,25.54,3484.73,2613.55,35.1646347674204,129.161318999574
부산광역시 영도구 봉래동3가,137,오양대교맨션,78.24,202506.0,20000.0,3.0,1991.0,대교로6번길 33,23.67,844.95,633.71,35.0945768061282,129.044785376985
부산광역시 서구 토성동1가,51-1,봄여름가을겨울,84.89,202506.0,38900.0,19.0,2005.0,보수대로 15,25.68,1514.8,1136.1,35.0983169479534,129.024461900083
부산광역시 동래구 안락동,1242,안락뜨란채2단지,51.86,202506.0,29700.0,3.0,2005.0,연안로 74,15.69,1892.93,1419.7,35.1927417818779,129.110161293431
부산광역시 남구 대연동,1912,대연자이,59.8922,202506.0,57800.0,29.0,2019.0,유엔로 246,18.12,3189.85,2392.39,35.1297154922914,129.101975964378
부산광역시 동구 범일동,1664,두산위브더제니스하버시티,59.8757,202506.0,49500.0,47.0,2023.0,범일로 21,18.11,2733.3,2049.98,35.1326704859309,129.057266019849
부산광역시 동구 범일동,1664,두산위브더제니스하버시티,59.8757,202506.0,46000.0,11.0,2023.0,범일로 21,18.11,2540.03,1905.02,35.1326704859309,129.057266019849
부산광역시 남구 용호동,176-30,엘지메트로시티4-2(215~220동),70.918,202506.0,41000.0,13.0,2003.0,분포로 113,21.45,1911.42,1433.56,35.1272669147748,129.109040555258
부산광역시 부산진구 양정동,397-1,양정역퀸즈팰리스,49.85,202506.0,19000.0,9.0,2017.0,거제대로48번길 20,15.08,1259.95,944.96,35.1726770281407,129.068478067531
부산광역시 남구 용호동,976,쌍용예가,59.992,202506.0,25900.0,8.0,2013.0,용호로216번가길 46,18.15,1427.0,1070.25,35.1108740698666,129.110048625218
부산광역시 강서구 명지동,3232,퀸덤1차아인슈타인타운,101.4,202506.0,39000.0,13.0,2009.0,명지오션시티11로 51,30.67,1271.6,953.7,35.0863723143638,128.899846498513
부산광역시 해운대구 재송동,1023,센텀삼익아파트,49.96,202506.0,15500.0,12.0,1981.0,해운대로61번가길 6,15.11,1025.81,769.36,35.1907671525517,129.121418403334
부산광역시 해운대구 재송동,1023,센텀삼익아파트,70.58,202506.0,20000.0,13.0,1981.0,해운대로61번가길 6,21.35,936.77,702.58,35.1907671525517,129.121418403334
부산광역시 해운대구 재송동,1200,더샵센텀파크1차,126.9004,202506.0,150500.0,25.0,2005.0,센텀중앙로 145,38.39,3920.29,2940.22,35.1767570378219,129.123591937256
부산광역시 남구 용호동,179-9,용호동일신님(林)Ⅱ,84.975,202506.0,38200.0,23.0,2006.0,용호로 38-17,25.7,1486.38,1114.78,35.1262774834291,129.106655784244
부산광역시 수영구 민락동,765,부산더샵센텀포레,59.9415,202506.0,66200.0,9.0,2014.0,수영로 776,18.13,3651.41,2738.56,35.1665131584013,129.12203899217
부산광역시 강서구 명지동,3243,엘크루블루오션,219.5,202506.0,90000.0,1.0,2012.0,명지오션시티6로 33,66.4,1355.42,1016.57,35.0840733257291,128.908345234621
부산광역시 강서구 명지동,3417,명지대방노블랜드오션뷰2차,84.9985,202506.0,51700.0,19.0,2016.0,명지국제5로 11,25.71,2010.89,1508.17,35.0953281798622,128.91917534047
부산광역시 동래구 명륜동,757,명륜아이파크1단지,62.636,202506.0,62500.0,4.0,2013.0,명륜로 170,18.95,3298.15,2473.61,35.2099506283549,129.082954713533
부산광역시 동래구 명륜동,757,명륜아이파크1단지,84.9949,202506.0,69000.0,5.0,2013.0,명륜로 170,25.71,2683.78,2012.84,35.2099506283549,129.082954713533
부산광역시 강서구 명지동,3595-3,더샵명지퍼스트월드3단지,84.997,202506.0,55500.0,5.0,2020.0,명지국제2로 41,25.71,2158.69,1619.02,35.0947817266961,128.906874174632
부산광역시 금정구 장전동,581,장전경보,83.525,202506.0,29500.0,16.0,1997.0,식물원로75번길 33,25.27,1167.39,875.54,35.2252000731299,129.080990387749
부산광역시 남구 용호동,176-30,엘지메트로시티4-1(201-214),145.918,202506.0,72000.0,13.0,2003.0,분포로 113,44.14,1631.17,1223.38,35.1272669147748,129.109040555258
부산광역시 사상구 학장동,819,금강,84.81,202506.0,15500.0,4.0,1992.0,대동로64번길 25,25.66,604.05,453.04,35.1358794055547,128.978779697713
부산광역시 북구 금곡동,1918,신화명리버뷰자이,84.9763,202506.0,35000.0,4.0,2015.0,금곡대로470번길 29,25.71,1361.34,1021.0,35.2512280459782,129.012371521078
부산광역시 북구 금곡동,1110,금곡6단지주공,49.32,202506.0,8300.0,1.0,1995.0,효열로 40,14.92,556.3,417.22,35.2489583498651,129.015421319804
부산광역시 북구 금곡동,56-1,벽산삼협한솔,125.775,202506.0,35500.0,14.0,1995.0,효열로 265,38.05,932.98,699.74,35.2660364322743,129.018303147659
부산광역시 북구 금곡동,1898,화명한일유앤아이,83.5,202506.0,32500.0,15.0,2002.0,화명신도시로 194,25.26,1286.62,964.96,35.2425002245561,129.012496205717
부산광역시 북구 구포동,972-54,해피투모로우,74.771,202506.0,33500.0,15.0,2018.0,낙동북로 692,22.62,1480.99,1110.74,35.2000794160839,128.999407785919
부산광역시 수영구 광안동,1334,광안자이,84.93,202506.0,81000.0,2.0,2020.0,호암로29번길 50,25.69,3152.98,2364.73,35.1552831735431,129.109801726186
부산광역시 수영구 남천동,595,남천금호어울림더비치,84.94,202506.0,81500.0,4.0,2019.0,남천동로 91,25.69,3172.44,2379.33,35.14443902,129.1122027
부산광역시 동래구 온천동,189-112,일성아이앤유,55.84,202506.0,20300.0,7.0,2014.0,차밭골로24번길 24,16.89,1201.89,901.42,35.2173440278942,129.07965894836
부산광역시 동래구 온천동,1853,동래래미안아이파크,100.8539,202506.0,132800.0,18.0,2022.0,충렬대로107번길 65,30.51,4352.67,3264.5,35.2108185382833,129.071308200134
부산광역시 수영구 남천동,10-14,남천알파타워,15.85,202506.0,6300.0,3.0,2013.0,광남로10번길 15-8,4.79,1315.24,986.43,35.143764071255,129.110795801327
부산광역시 연제구 거제동,1536,레이카운티(2단지),84.8261,202506.0,109500.0,22.0,2024.0,아시아드대로 39,25.66,4267.34,3200.5,35.1899959215514,129.066108752828
부산광역시 서구 암남동,775,힐스테이트이진베이시티아파트,84.5182,202506.0,69500.0,53.0,2022.0,송도해변로 192,25.57,2718.03,2038.52,35.0787637032665,129.022924973587
부산광역시 북구 만덕동,955,백양디이스트(1단지),84.9913,202506.0,37700.0,21.0,2015.0,덕천로276번길 60,25.71,1466.36,1099.77,35.2058687951711,129.033190025409
부산광역시 연제구 거제동,1272,거제아시아드삼정그린코아,75.0516,202506.0,31000.0,4.0,2001.0,월드컵대로 325,22.7,1365.64,1024.23,35.1889256007671,129.063526154033
부산광역시 연제구 연산동,30-1,대우,134.64,202506.0,37500.0,12.0,2000.0,토곡남로 15,40.73,920.7,690.52,35.1808424143202,129.104366104872
부산광역시 수영구 망미동,1176,수영SKVIEW1단지,59.9694,202506.0,49000.0,25.0,2019.0,망미배산로 56,18.14,2701.21,2025.91,35.1767886824248,129.101455155274
부산광역시 부산진구 개금동,796,개금롯데캐슬,130.3484,202506.0,61500.0,16.0,2010.0,개금온정로 10,39.43,1559.73,1169.8,35.1548022955911,129.027322196214
부산광역시 부산진구 범천동,1652,e편한세상서면더센트럴,69.9964,202506.0,47500.0,4.0,2022.0,신암로 133,21.17,2243.74,1682.8,35.1520548371687,129.049897995425
부산광역시 남구 대연동,1912,대연자이,59.9815,202506.0,59450.0,21.0,2019.0,유엔로 246,18.14,3277.29,2457.97,35.1297154922914,129.101975964378
부산광역시 사하구 구평동,518,e편한세상사하2차,84.6031,202506.0,30500.0,28.0,2017.0,서포로30번길 12,25.59,1191.87,893.9,35.0827778603371,128.984491722497
부산광역시 기장군 일광읍 삼성리,746,이지더원1차오션포레,59.6231,202506.0,30500.0,2.0,2020.0,해빛4로 1,18.04,1690.69,1268.02,35.2678015529625,129.221833789339
부산광역시 해운대구 재송동,1302,센텀피오레1차,74.2233,202506.0,40500.0,9.0,2005.0,수영강변대로 382,22.45,1804.01,1353.01,35.1931947179457,129.115555359861
부산광역시 연제구 거제동,1481,거제1차현대홈타운,84.96,202506.0,56200.0,9.0,2001.0,법원북로 34,25.7,2186.77,1640.08,35.1924298960748,129.071121435861
부산광역시 동구 범일동,1664,두산위브더제니스하버시티,75.5531,202506.0,55700.0,14.0,2023.0,범일로 21,22.85,2437.64,1828.23,35.1326704859309,129.057266019849
부산광역시 금정구 부곡동,981,삼한골든뷰에듀스테이션,84.6678,202506.0,60000.0,24.0,2021.0,중앙대로1629번길 16,25.61,2342.83,1757.12,35.2308898916178,129.089724186277
부산광역시 동래구 온천동,1833,동래삼정그린코아포레스트,84.7932,202506.0,44000.0,9.0,2018.0,쇠미로 153,25.65,1715.4,1286.55,35.2040856820899,129.060843563124
부산광역시 북구 금곡동,1885,화명리버빌2차,83.11,202506.0,30400.0,18.0,2003.0,화명신도시로 244,25.14,1209.23,906.92,35.2461885230218,129.011659906096
부산광역시 기장군 정관읍 용수리,1336,이진캐스빌,59.8881,202506.0,30600.0,8.0,2014.0,정관로 545,18.12,1688.74,1266.55,35.3223008727583,129.174844142098
부산광역시 북구 화명동,2324,화명롯데캐슬카이저,145.49,202506.0,75000.0,6.0,2012.0,금곡대로 166,44.01,1704.16,1278.12,35.2263603201003,129.012210130511
부산광역시 금정구 장전동,732,금정산쌍용예가,84.9024,202506.0,47700.0,5.0,2012.0,금강로379번길 50,25.68,1857.48,1393.11,35.2426610490447,129.083902999243
부산광역시 남구 용호동,776-3,벽산화이트타워,84.91,202506.0,16800.0,17.0,1994.0,용호로269번길 90,25.69,653.95,490.46,35.1106451130922,129.116180925431
부산광역시 연제구 거제동,1468-1,거제동월드메르디앙,101.9945,202506.0,67500.0,25.0,2005.0,거제천로 233,30.85,2188.01,1641.01,35.1923989429261,129.082988250779
부산광역시 사하구 괴정동,530-13,협진태양,61.12,202506.0,15000.0,5.0,1981.0,괴정로270번길 34,18.49,811.25,608.44,35.0955507130651,128.989609791524
부산광역시 동구 수정동,1352,협성휴포레부산진역오션뷰,82.8711,202506.0,70500.0,34.0,2019.0,중앙대로 357,25.07,2812.13,2109.1,35.1273388202404,129.046454260579
부산광역시 수영구 남천동,599,더샵남천프레스티지,107.35,202506.0,133500.0,20.0,2022.0,수영로 389,32.47,4111.49,3083.62,35.1423137657431,129.105669413733
부산광역시 사상구 덕포동,795,사상중흥에스-클래스그랜드센트럴,59.9491,202506.0,51200.0,7.0,2023.0,사상로 300,18.13,2824.05,2118.04,35.1716317464552,128.983687212587
부산광역시 동래구 명륜동,788,명륜2차아이파크2단지,84.8232,202506.0,55000.0,10.0,2015.0,시실로 73-6,25.66,2143.41,1607.56,35.2144823348239,129.090923839905
부산광역시 동래구 명륜동,753,쌍용예가,119.2408,202506.0,69000.0,8.0,2007.0,동래로 53,36.07,1912.95,1434.71,35.2101304681676,129.080478372535
부산광역시 강서구 명지동,3234,명지두산위브포세이돈,84.9807,202506.0,31500.0,10.0,2013.0,명지오션시티11로 22,25.71,1225.2,918.9,35.0839998406513,128.896736933411
부산광역시 해운대구 우동,938,롯데,84.84,202506.0,53500.0,4.0,1993.0,해운대로483번길 10,25.66,2084.96,1563.72,35.1634441587193,129.147619699842
부산광역시 수영구 광안동,1335,광안에일린의뜰,84.8398,202506.0,75000.0,9.0,2022.0,호암로 45,25.66,2922.84,2192.13,35.1575593502289,129.107697984424
부산광역시 수영구 민락동,778,센텀비스타동원,84.8264,202506.0,83500.0,16.0,2017.0,수영로 754,25.66,3254.09,2440.57,35.1672489290806,129.120800367051
부산광역시 사상구 주례동,239,한일유엔아이,84.36,202506.0,28500.0,18.0,2005.0,백양대로 372-15,25.52,1116.77,837.58,35.1546524398987,129.010150704999
부산광역시 사하구 하단동,717-1,하단청구,59.805,202506.0,17800.0,12.0,1999.0,낙동대로520번길 14,18.09,983.97,737.98,35.1109308014316,128.966995833185
부산광역시 남구 감만동,225-2,감만현대1차,59.92,202506.0,12400.0,21.0,1996.0,우암로2번길 5,18.13,683.95,512.96,35.1116284133821,129.08278722916
부산광역시 부산진구 전포동,908,서면아이파크1단지,59.7846,202506.0,52500.0,7.0,2021.0,동성로 50,18.08,2903.76,2177.82,35.1551400379108,129.068740212481
부산광역시 연제구 연산동,391-1,한양(4차),53.73,202506.0,24000.0,6.0,1988.0,온천천남로 110,16.25,1476.92,1107.69,35.1907586181256,129.100628084087
부산광역시 동래구 안락동,15-3,에스케이쁘띠메종,59.91,202506.0,21200.0,4.0,2000.0,삼어로 12,18.12,1169.98,877.48,35.198921678749,129.113693540349
부산광역시 사하구 신평동,674,사하코오롱하늘채,59.9513,202506.0,25900.0,19.0,2021.0,신산북로 41,18.14,1427.78,1070.84,35.09221648435,128.968189299826
부산광역시 연제구 연산동,2367,연산롯데캐슬골드포레,84.9813,202506.0,69000.0,1.0,2020.0,황령산로 615,25.71,2683.78,2012.84,35.174195096816,129.080975028855
부산광역시 연제구 연산동,1355-6,시청역이즈팰리스1차,49.8369,202506.0,23000.0,8.0,2016.0,신촌로 11,15.08,1525.2,1143.9,35.18241994639,129.076629255436
부산광역시 서구 토성동1가,3-2,토성동봄여름가을겨울,60.45,202506.0,24000.0,15.0,2015.0,까치고개로245번길 17-20,18.29,1312.19,984.14,35.1005448338799,129.022389378753
부산광역시 수영구 망미동,1176,수영SKVIEW1단지,59.9694,202506.0,46000.0,7.0,2019.0,망미배산로 56,18.14,2535.83,1901.87,35.1767886824248,129.101455155274
부산광역시 수영구 망미동,941-1,로얄베스토피아,84.42,202506.0,20500.0,10.0,1993.0,과정로85번길 70,25.54,802.66,602.0,35.1787482625696,129.102626672718
부산광역시 서구 남부민동,685,현대타운,59.85,202506.0,21000.0,14.0,1999.0,충무대로 246,18.1,1160.22,870.16,35.092666523009,129.024416038767
부산광역시 사하구 당리동,321-1,경성리치W,138.15,202506.0,42000.0,6.0,2005.0,낙동대로 388,41.79,1005.03,753.77,35.1031971092935,128.976162660261
부산광역시 강서구 지사동,1186,협성·DS엘리시안,59.9588,202506.0,13400.0,2.0,2015.0,과학산단로306번길 10,18.14,738.7,554.03,35.1495640564902,128.836603021997
부산광역시 사상구 모라동,75,주공4,49.94,202506.0,8900.0,2.0,1993.0,모라로192번길 50,15.11,589.01,441.76,35.1837852373414,129.001554178679
부산광역시 해운대구 중동,1199-4,럭키골든스위트,84.8491,202506.0,45000.0,15.0,2019.0,해운대해변로 346,25.67,1753.02,1314.76,35.1630545358932,129.167846778451
부산광역시 사하구 구평동,518,e편한세상사하2차,84.6031,202506.0,32000.0,9.0,2017.0,서포로30번길 12,25.59,1250.49,937.87,35.0827778603371,128.984491722497
부산광역시 남구 대연동,1903,대연SKVIEWHills,59.9787,202506.0,63800.0,25.0,2018.0,수영로 261,18.14,3517.09,2637.82,35.13824171926,129.093430256325
부산광역시 사하구 다대동,120-1,다대포현대,79.8,202506.0,17900.0,16.0,1993.0,다대로 473,24.14,741.51,556.13,35.0614810237866,128.979312755324
부산광역시 강서구 지사동,1186,협성·DS엘리시안,59.9931,202506.0,14000.0,25.0,2015.0,과학산단로306번길 10,18.15,771.35,578.51,35.1495640564902,128.836603021997
부산광역시 금정구 부곡동,788,부곡동대동다:숲,84.9788,202506.0,38000.0,11.0,2007.0,부곡로 32-12,25.71,1478.02,1108.52,35.218864376057,129.089221406078
부산광역시 부산진구 당감동,659-1,태우선파크,84.5,202506.0,17500.0,1.0,1994.0,백양순환로35번길 43,25.56,684.66,513.5,35.1672044212645,129.03214042881
부산광역시 부산진구 당감동,175-2,삼익아파트,79.95,202506.0,38000.0,10.0,1978.0,당감로 17,24.18,1571.55,1178.66,35.1619817959221,129.039811080995
부산광역시 금정구 장전동,713,장전동금정산SKVIEW,127.62,202506.0,70000.0,2.0,2010.0,식물원로 64,38.61,1813.0,1359.75,35.2274003225827,129.079328508594
부산광역시 강서구 명지동,3354,명지1차 금강펜테리움 센트럴파크,61.2559,202506.0,32500.0,10.0,2015.0,명지국제5로 59,18.53,1753.91,1315.43,35.1007219205582,128.918669288385
부산광역시 기장군 일광읍 삼성리,783,일광자이푸르지오1단지,84.9849,202506.0,51000.0,6.0,2020.0,해빛로 39-15,25.71,1983.66,1487.74,35.2662872164539,129.222305202514
부산광역시 기장군 일광읍 삼성리,783,일광자이푸르지오1단지,84.9062,202506.0,51500.0,23.0,2020.0,해빛로 39-15,25.68,2005.45,1504.09,35.2662872164539,129.222305202514
부산광역시 기장군 일광읍 삼성리,820,일광신도시비스타동원1차,96.1765,202506.0,59000.0,12.0,2020.0,해빛2로 24,29.09,2028.19,1521.14,35.2686940584841,129.22713210067
부산광역시 해운대구 재송동,1324,센텀협성르네상스타운,84.9181,202506.0,59500.0,9.0,2013.0,해운대로38번길 60,25.69,2316.08,1737.06,35.1926896959249,129.117793106898
부산광역시 해운대구 재송동,939-2,센텀이편한세상,84.842,202506.0,63000.0,18.0,2006.0,해운대로76번길 55,25.66,2455.18,1841.38,35.1894075654125,129.117781339516
부산광역시 해운대구 재송동,939-2,센텀이편한세상,73.405,202506.0,56700.0,20.0,2006.0,해운대로76번길 55,22.21,2552.9,1914.68,35.1894075654125,129.117781339516
부산광역시 해운대구 재송동,1302,센텀피오레1차,84.9446,202506.0,48500.0,19.0,2005.0,수영강변대로 382,25.7,1887.16,1415.37,35.1931947179457,129.115555359861
부산광역시 연제구 연산동,405-2,양지마을,61.0067,202506.0,16500.0,7.0,2007.0,과정로191번가길 26,18.45,894.31,670.73,35.1872914738615,129.104906410155
부산광역시 남구 용호동,176-30,엘지메트로시티4-1(201-214),103.528,202506.0,58500.0,7.0,2003.0,분포로 113,31.32,1867.82,1400.86,35.1272669147748,129.109040555258
부산광역시 남구 용호동,176-30,엘지메트로시티4-1(201-214),126.638,202506.0,63500.0,21.0,2003.0,분포로 113,38.31,1657.53,1243.15,35.1272669147748,129.109040555258
부산광역시 남구 용호동,519-5,경동,70.6,202506.0,13200.0,18.0,1992.0,동명로 202,21.36,617.98,463.48,35.1168252310244,129.116604883383
부산광역시 연제구 연산동,2022-587,연산동현대홈타운,84.9813,202506.0,24350.0,11.0,2005.0,마곡천로 54,25.71,947.1,710.32,35.1689831789447,129.086342256259
부산광역시 남구 감만동,20-1,국제,82.55,202506.0,25000.0,22.0,1996.0,석포로 34,24.97,1001.2,750.9,35.1226364352929,129.085618627236
부산광역시 수영구 민락동,765,부산더샵센텀포레,99.1497,202506.0,106500.0,18.0,2014.0,수영로 776,29.99,3551.18,2663.38,35.1665131584013,129.12203899217
부산광역시 수영구 민락동,774,센텀비스타동원2차,84.9414,202506.0,80000.0,30.0,2017.0,무학로63번길 142,25.69,3114.05,2335.54,35.1674750533115,129.118971576322
부산광역시 수영구 민락동,108-1,센텀비치푸르지오,98.94,202506.0,68000.0,27.0,2003.0,광안해변로 418,29.93,2271.97,1703.98,35.1599861941994,129.131517870961
부산광역시 금정구 장전동,717,벽산블루밍장전디자인시티2단지,84.99,202506.0,46500.0,3.0,2012.0,금강로 225,25.71,1808.63,1356.47,35.2302722053997,129.081911479919
부산광역시 금정구 장전동,717,벽산블루밍장전디자인시티2단지,67.41,202506.0,42500.0,10.0,2012.0,금강로 225,20.39,2084.36,1563.27,35.2302722053997,129.081911479919
부산광역시 동래구 명륜동,782,명륜2차아이파크1단지,84.9138,202506.0,62500.0,3.0,2015.0,시실로 49,25.69,2432.85,1824.64,35.216426578493,129.08725318541
부산광역시 연제구 거제동,898-1,월드마크아시아드,125.8,202506.0,110000.0,19.0,2008.0,종합운동장로12번길 8,38.05,2890.93,2168.2,35.19134467152,129.065465159206
부산광역시 금정구 장전동,745,래미안장전,37.2211,202506.0,31000.0,18.0,2017.0,금정로 20,11.26,2753.11,2064.83,35.2275922774064,129.086740141721
부산광역시 해운대구 좌동,1337,현대,59.445,202506.0,34900.0,20.0,1996.0,양운로37번길 11,17.98,1941.05,1455.79,35.1655331454587,129.178084411953
부산광역시 영도구 동삼동,1171,영도일동미라주브라이튼(2단지),60.22,202506.0,27700.0,9.0,2014.0,동삼로 98,18.22,1520.31,1140.23,35.0821541911606,129.071173101405
부산광역시 남구 대연동,1858,대연힐스테이트푸르지오,84.38,202506.0,91000.0,6.0,2013.0,수영로 345,25.52,3565.83,2674.37,35.1398875289479,129.103520204194
부산광역시 연제구 거제동,1519,거제센트럴자이,84.9542,202506.0,70300.0,16.0,2018.0,법원북로 93,25.7,2735.41,2051.56,35.193410924204,129.075544485213
부산광역시 북구 만덕동,955,백양디이스트(1단지),84.9944,202506.0,27500.0,1.0,2015.0,덕천로276번길 60,25.71,1069.62,802.22,35.2058687951711,129.033190025409
부산광역시 서구 서대신동3가,769,대신더샵,84.96,202506.0,47900.0,3.0,2018.0,꽃마을로 48,25.7,1863.81,1397.86,35.1183783315399,129.012199836572
부산광역시 북구 금곡동,1885,화명리버빌2차,59.79,202506.0,26300.0,16.0,2003.0,화명신도시로 244,18.09,1453.84,1090.38,35.2461885230218,129.011659906096
부산광역시 영도구 동삼동,656,조양비취맨션,53.85,202506.0,9000.0,1.0,1985.0,절영로 504,16.29,552.49,414.37,35.0709375752394,129.070767885546
부산광역시 수영구 남천동,29-4,정원센텀뷰남천,69.26,202506.0,42000.0,12.0,2019.0,남천바다로10번길 70,20.95,2004.77,1503.58,35.1467237050672,129.110730062746
부산광역시 사상구 학장동,167-3,학장대림,75.61,202506.0,13150.0,3.0,1991.0,학감대로49번길 62,22.87,574.99,431.24,35.1353202094785,128.992240607716
부산광역시 사상구 학장동,574-23,정남파크맨션,44.01,202506.0,6300.0,4.0,1985.0,대동로140번길 26,13.31,473.33,355.0,35.1389226170691,128.982124599742
부산광역시 사상구 학장동,574-23,정남파크맨션,44.01,202506.0,5000.0,1.0,1985.0,대동로140번길 26,13.31,375.66,281.74,35.1389226170691,128.982124599742
부산광역시 북구 금곡동,1885,화명리버빌2차,59.79,202506.0,25100.0,4.0,2003.0,화명신도시로 244,18.09,1387.51,1040.63,35.2461885230218,129.011659906096
부산광역시 부산진구 부암동,500,화승,134.67,202506.0,43500.0,1.0,1997.0,당감로 79,40.74,1067.75,800.81,35.1684027431243,129.037323992928
부산광역시 부산진구 부암동,560-14,협성피닉스타운,84.41,202506.0,15000.0,6.0,1993.0,당감로 118,25.53,587.54,440.65,35.1729756707124,129.036945657457
부산광역시 부산진구 부암동,720,쌍용스윗닷홈,94.412,202506.0,28400.0,13.0,2004.0,백양산로 70,28.56,994.4,745.8,35.175718691386,129.03275978455
부산광역시 부산진구 부암동,751,협성휴포레시티즌파크,84.9712,202506.0,44500.0,5.0,2020.0,동평로 173,25.7,1731.52,1298.64,35.1663353864209,129.047379332513
부산광역시 부산진구 부암동,746,서면동일파크스위트3차,67.882,202506.0,38200.0,16.0,2017.0,동평로 162,20.53,1860.69,1395.52,35.165417735262,129.045944837845
부산광역시 부산진구 부암동,657,백양산삼정그린코아,83.7045,202506.0,22800.0,6.0,2012.0,용사촌로 52-16,25.32,900.47,675.35,35.1745940406914,129.034798325839
