시군구,번지,단지명,전용면적(㎡),계약년월,거래금액,층,건축년도,도로명,전용평,전용평당,공급평당,위도,경도
인천광역시 중구 운남동,1598-1,운서SKVIEWskycityⅡ,78.7739,202503.0,43400.0,6.0,2022.0,흰바위로 249,23.83,1821.23,1365.92,,
인천광역시 중구 운서동,Feb-88,영종2차금호베스트빌,84.9701,202503.0,26900.0,1.0,2003.0,흰바위로 14,25.7,1046.69,785.02,,
인천광역시 중구 운남동,1779,영종센트럴푸르지오자이,84.6348,202503.0,42500.0,5.0,2019.0,은하수로 412,25.6,1660.16,1245.12,,
인천광역시 중구 중산동,1871-1,e편한세상영종국제도시센텀베뉴,84.9927,202503.0,52500.0,13.0,2023.0,하늘달빛로 139,25.71,2042.01,1531.51,,
인천광역시 중구 운남동,1680-2,e편한세상영종하늘도시,84.3203,202503.0,42800.0,21.0,2018.0,숲쟁이로 12,25.51,1677.77,1258.33,,
인천광역시 중구 중산동,1889-2,영종국제도시화성파크드림,84.9421,202503.0,47200.0,19.0,2019.0,하늘별빛로 112,25.69,1837.29,1377.97,,
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202503.0,24200.0,17.0,2005.0,서해대로 439,18.12,1335.54,1001.66,,
인천광역시 중구 중산동,1881-2,스카이시티자이,112.9783,202503.0,64000.0,16.0,2018.0,하늘별빛로 111,34.18,1872.44,1404.33,,
인천광역시 중구 운남동,1779,영종센트럴푸르지오자이,84.4253,202503.0,43800.0,4.0,2019.0,은하수로 412,25.54,1714.96,1286.22,,
인천광역시 중구 운남동,1779,영종센트럴푸르지오자이,64.7792,202503.0,32000.0,1.0,2019.0,은하수로 412,19.6,1632.65,1224.49,,
인천광역시 중구 운서동,Feb-45,풍림아이원1단지,120.33,202503.0,31000.0,4.0,2002.0,신도시북로43번길 11,36.4,851.65,638.74,,
인천광역시 중구 운서동,Jan-87,금호베스트빌1단지,84.244,202503.0,28000.0,1.0,2002.0,신도시남로 15,25.48,1098.9,824.18,,
인천광역시 중구 중산동,1872-1,영종신명스카이뷰주얼리,56.619,202503.0,26000.0,7.0,2013.0,하늘달빛로 95,17.13,1517.8,1138.35,,
인천광역시 중구 중산동,1872-2,인천영종동보노빌리티,84.612,202503.0,35000.0,6.0,2012.0,하늘달빛로 65,25.6,1367.19,1025.39,,
인천광역시 중구 신흥동3가,7-235,신흥아이파크,59.904,202503.0,20000.0,20.0,2002.0,인항로 30,18.12,1103.75,827.81,,
인천광역시 중구 중산동,1871-3,하늘도시우미린2단지,84.6182,202503.0,37900.0,36.0,2012.0,하늘달빛로 113,25.6,1480.47,1110.35,,
인천광역시 중구 중산동,1871-1,e편한세상영종국제도시센텀베뉴,84.9819,202503.0,53000.0,20.0,2023.0,하늘달빛로 139,25.71,2061.45,1546.09,,
인천광역시 중구 중산동,1871-1,e편한세상영종국제도시센텀베뉴,84.9927,202503.0,56260.0,1.0,2023.0,하늘달빛로 139,25.71,2188.25,1641.19,,
인천광역시 중구 중산동,1887-4,e편한세상영종국제도시오션하임,84.9777,202503.0,46300.0,7.0,2018.0,두미포로 112,25.71,1800.86,1350.64,,
인천광역시 중구 운서동,Jan-04,운서SKVIEWSkycity,77.8532,202503.0,41700.0,3.0,2022.0,흰바위로 203,23.55,1770.7,1328.02,,
인천광역시 중구 운서동,2924,영종어울림2차,148.187,202503.0,43000.0,11.0,2009.0,영종대로327번길 12,44.83,959.18,719.38,,
인천광역시 중구 중산동,1887-2,영종힐스테이트,83.372,202503.0,39300.0,18.0,2012.0,하늘별빛로 66,25.22,1558.29,1168.72,,
인천광역시 중구 운서동,Jan-04,운서SKVIEWSkycity,77.8532,202503.0,41700.0,3.0,2022.0,흰바위로 203,23.55,1770.7,1328.02,,
인천광역시 중구 운서동,Feb-88,영종2차금호베스트빌,84.9701,202503.0,30200.0,4.0,2003.0,흰바위로 14,25.7,1175.1,881.32,,
인천광역시 중구 운서동,Jan-04,운서SKVIEWSkycity,84.963,202503.0,40800.0,1.0,2022.0,흰바위로 203,25.7,1587.55,1190.66,,
인천광역시 중구 신흥동1가,Aug-34,풍림,84.765,202503.0,21500.0,5.0,1996.0,인중로 109,25.64,838.53,628.9,,
인천광역시 중구 운서동,2924,영종어울림2차,148.187,202503.0,43000.0,3.0,2009.0,영종대로327번길 12,44.83,959.18,719.38,,
인천광역시 중구 중산동,1881-1,하늘도시우미린1단지,59.96,202503.0,27800.0,21.0,2012.0,은하수로 351,18.14,1532.52,1149.39,,
인천광역시 중구 중산동,1887-2,영종힐스테이트,83.372,202503.0,39000.0,3.0,2012.0,하늘별빛로 66,25.22,1546.39,1159.79,,
인천광역시 중구 중산동,1872-1,영종신명스카이뷰주얼리,56.619,202503.0,26000.0,27.0,2013.0,하늘달빛로 95,17.13,1517.8,1138.35,,
인천광역시 중구 항동7가,27-107,라이프비취1차,84.66,202503.0,16000.0,11.0,1980.0,축항대로86번길 47,25.61,624.76,468.57,,
인천광역시 중구 신흥동3가,07월 09일,한별프라이빌,84.8018,202503.0,21000.0,1.0,2004.0,인중로63번길 28,25.65,818.71,614.03,,
인천광역시 중구 중산동,1872-1,영종신명스카이뷰주얼리,56.619,202503.0,26300.0,19.0,2013.0,하늘달빛로 95,17.13,1535.32,1151.49,,
인천광역시 중구 운남동,1779,영종센트럴푸르지오자이,64.643,202503.0,39800.0,20.0,2019.0,은하수로 412,19.55,2035.81,1526.86,,
인천광역시 중구 운서동,Jan-48,풍림아이원2단지1차,59.9919,202503.0,16700.0,3.0,2002.0,영종대로27번길 40,18.15,920.11,690.08,,
인천광역시 중구 신흥동3가,07월 09일,한별프라이빌,70.0917,202503.0,19450.0,12.0,2004.0,인중로63번길 28,21.2,917.45,688.09,,
인천광역시 중구 운서동,Jan-08,풍림아이원6-1단지,59.9928,202503.0,20300.0,1.0,2003.0,신도시북로 44,18.15,1118.46,838.84,,
인천광역시 중구 중산동,1881-1,하늘도시우미린1단지,59.96,202503.0,29000.0,28.0,2012.0,은하수로 351,18.14,1598.68,1199.01,,
인천광역시 중구 중산동,1871-4,영종국제도시동원로얄듀크마리나포레,84.9841,202503.0,41800.0,18.0,2022.0,하늘중앙로 272,25.71,1625.83,1219.37,,
인천광역시 중구 중산동,1872-2,인천영종동보노빌리티,84.873,202503.0,33000.0,4.0,2012.0,하늘달빛로 65,25.67,1285.55,964.16,,
인천광역시 중구 중산동,1889-2,영종국제도시화성파크드림,73.752,202503.0,41200.0,13.0,2019.0,하늘별빛로 112,22.31,1846.71,1385.03,,
인천광역시 중구 중산동,1887-2,영종힐스테이트,83.372,202503.0,40000.0,22.0,2012.0,하늘별빛로 66,25.22,1586.04,1189.53,,
인천광역시 중구 중산동,1872-1,영종신명스카이뷰주얼리,57.016,202503.0,26500.0,32.0,2013.0,하늘달빛로 95,17.25,1536.23,1152.17,,
인천광역시 중구 중산동,1871-3,하늘도시우미린2단지,84.9172,202503.0,36500.0,11.0,2012.0,하늘달빛로 113,25.69,1420.79,1065.59,,
인천광역시 중구 운남동,1598-1,운서SKVIEWskycityⅡ,84.9126,202503.0,45500.0,7.0,2022.0,흰바위로 249,25.69,1771.12,1328.34,,
인천광역시 중구 운남동,1598-1,운서SKVIEWskycityⅡ,84.9126,202503.0,45450.0,13.0,2022.0,흰바위로 249,25.69,1769.17,1326.88,,
인천광역시 중구 중산동,1871-3,하늘도시우미린2단지,84.9172,202503.0,36500.0,21.0,2012.0,하늘달빛로 113,25.69,1420.79,1065.59,,
인천광역시 중구 중산동,1887-4,e편한세상영종국제도시오션하임,74.983,202503.0,40000.0,10.0,2018.0,두미포로 112,22.68,1763.67,1322.75,,
인천광역시 중구 중산동,1887-2,영종힐스테이트,83.372,202503.0,40000.0,19.0,2012.0,하늘별빛로 66,25.22,1586.04,1189.53,,
인천광역시 중구 운남동,1598-1,운서SKVIEWskycityⅡ,84.9126,202503.0,47000.0,15.0,2022.0,흰바위로 249,25.69,1829.51,1372.13,,
인천광역시 중구 운서동,Jun-88,영종주공스카이빌10단지,59.64,202503.0,27250.0,5.0,2001.0,흰바위로 34,18.04,1510.53,1132.9,,
인천광역시 중구 중산동,1881-2,스카이시티자이,91.4513,202503.0,50500.0,11.0,2018.0,하늘별빛로 111,27.66,1825.74,1369.3,,
인천광역시 중구 중산동,1881-1,하늘도시우미린1단지,59.55,202503.0,28000.0,8.0,2012.0,은하수로 351,18.01,1554.69,1166.02,,
인천광역시 중구 중산동,1889-2,영종국제도시화성파크드림,84.9421,202503.0,44300.0,6.0,2019.0,하늘별빛로 112,25.69,1724.41,1293.31,,
인천광역시 중구 중산동,1871-1,e편한세상영종국제도시센텀베뉴,98.0425,202503.0,65000.0,10.0,2023.0,하늘달빛로 139,29.66,2191.5,1643.62,,
인천광역시 중구 운남동,1550,영종자이,167.8677,202503.0,62500.0,13.0,2009.0,운남서로 7,50.78,1230.8,923.1,,
인천광역시 중구 중산동,1872-1,영종신명스카이뷰주얼리,56.619,202503.0,23800.0,1.0,2013.0,하늘달빛로 95,17.13,1389.38,1042.04,,
인천광역시 중구 운서동,Feb-88,영종2차금호베스트빌,84.9701,202503.0,24000.0,6.0,2003.0,흰바위로 14,25.7,933.85,700.39,,
인천광역시 중구 운서동,Jan-08,풍림아이원6-1단지,59.9928,202503.0,21700.0,5.0,2003.0,신도시북로 44,18.15,1195.59,896.69,,
인천광역시 중구 운서동,Jan-04,운서SKVIEWSkycity,84.9247,202503.0,46800.0,9.0,2022.0,흰바위로 203,25.69,1821.72,1366.29,,
인천광역시 중구 운서동,Jan-04,운서SKVIEWSkycity,77.8532,202503.0,43800.0,8.0,2022.0,흰바위로 203,23.55,1859.87,1394.9,,
인천광역시 중구 운남동,1766-2,영종국제도시화성파크드림2차,64.3367,202503.0,33800.0,4.0,2022.0,은하수로 436,19.46,1736.9,1302.68,,
인천광역시 중구 운남동,1779,영종센트럴푸르지오자이,84.6348,202503.0,44500.0,11.0,2019.0,은하수로 412,25.6,1738.28,1303.71,,
인천광역시 중구 운남동,1550,영종자이,84.698,202503.0,33000.0,5.0,2009.0,운남서로 7,25.62,1288.06,966.05,,
인천광역시 중구 중산동,Feb-11,영종국제도시한신더휴스카이파크,59.9384,202503.0,31000.0,3.0,2019.0,은하수로 229,18.13,1709.87,1282.4,,
인천광역시 중구 중산동,1872-1,영종신명스카이뷰주얼리,56.619,202503.0,23800.0,1.0,2013.0,하늘달빛로 95,17.13,1389.38,1042.04,,
인천광역시 중구 중산동,1887-2,영종힐스테이트,83.294,202503.0,38700.0,5.0,2012.0,하늘별빛로 66,25.2,1535.71,1151.78,,
인천광역시 중구 중산동,1878-1,인천영종한양수자인,59.2156,202503.0,29300.0,11.0,2012.0,은하수로 377,17.91,1635.96,1226.97,,
인천광역시 중구 중산동,1878-1,인천영종한양수자인,59.2185,202503.0,29500.0,12.0,2012.0,은하수로 377,17.91,1647.12,1235.34,,
인천광역시 중구 중산동,1872-2,인천영종동보노빌리티,84.74,202503.0,33000.0,6.0,2012.0,하늘달빛로 65,25.63,1287.55,965.66,,
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202503.0,16000.0,2.0,1979.0,인중로 97-1,32.67,489.75,367.31,,
인천광역시 중구 운서동,Jan-86,주공스카이빌12단지,59.12,202503.0,19000.0,4.0,2001.0,신도시남로 92,17.88,1062.64,796.98,,
인천광역시 중구 신흥동3가,7-235,신흥아이파크,59.904,202503.0,20300.0,14.0,2002.0,인항로 30,18.12,1120.31,840.23,,
인천광역시 중구 신흥동3가,7-235,신흥아이파크,84.966,202503.0,27000.0,8.0,2002.0,인항로 30,25.7,1050.58,787.93,,
인천광역시 중구 중산동,1878-1,인천영종한양수자인,59.2156,202503.0,29500.0,19.0,2012.0,은하수로 377,17.91,1647.12,1235.34,,
인천광역시 중구 중산동,1887-2,영종힐스테이트,83.011,202503.0,39000.0,32.0,2012.0,하늘별빛로 66,25.11,1553.17,1164.88,,
인천광역시 중구 운남동,1680-2,e편한세상영종하늘도시,123.8919,202503.0,55600.0,14.0,2018.0,숲쟁이로 12,37.48,1483.46,1112.6,,
인천광역시 중구 운서동,Jan-44,풍림아이원2단지2차,84.704,202503.0,20900.0,4.0,2002.0,신도시북로43번길 12,25.62,815.77,611.83,,
인천광역시 중구 중산동,1887-4,e편한세상영종국제도시오션하임,84.9684,202503.0,40000.0,4.0,2018.0,두미포로 112,25.7,1556.42,1167.32,,
인천광역시 중구 중산동,1881-1,하늘도시우미린1단지,59.96,202503.0,28300.0,7.0,2012.0,은하수로 351,18.14,1560.09,1170.07,,
인천광역시 중구 운남동,1680-2,e편한세상영종하늘도시,123.8919,202503.0,55600.0,14.0,2018.0,숲쟁이로 12,37.48,1483.46,1112.6,,
인천광역시 중구 운서동,Apr-99,운서역반도유보라퍼스티지,84.8964,202503.0,51500.0,13.0,2022.0,영종대로196번길 15-25,25.68,2005.45,1504.09,,
인천광역시 중구 중산동,1871-3,하늘도시우미린2단지,84.7834,202503.0,38200.0,8.0,2012.0,하늘달빛로 113,25.65,1489.28,1116.96,,
인천광역시 중구 중산동,1881-1,하늘도시우미린1단지,59.96,202503.0,27500.0,4.0,2012.0,은하수로 351,18.14,1515.99,1136.99,,
인천광역시 중구 중산동,1881-1,하늘도시우미린1단지,59.96,202503.0,31000.0,27.0,2012.0,은하수로 351,18.14,1708.93,1281.7,,
인천광역시 중구 중산동,1881-2,스카이시티자이,98.9545,202503.0,57900.0,13.0,2018.0,하늘별빛로 111,29.93,1934.51,1450.88,,
인천광역시 중구 운서동,Feb-87,풍림아이원8단지,121.5154,202503.0,42500.0,6.0,2003.0,흰바위로 15,36.76,1156.15,867.11,,
인천광역시 중구 운서동,Jan-48,풍림아이원2단지1차,59.9919,202503.0,19950.0,3.0,2002.0,영종대로27번길 40,18.15,1099.17,824.38,,
인천광역시 중구 운서동,Jan-08,풍림아이원6-1단지,59.9928,202503.0,22000.0,3.0,2003.0,신도시북로 44,18.15,1212.12,909.09,,
인천광역시 중구 신흥동3가,7-235,신흥아이파크,84.966,202503.0,25800.0,10.0,2002.0,인항로 30,25.7,1003.89,752.92,,
인천광역시 중구 중산동,1872-1,영종신명스카이뷰주얼리,56.619,202503.0,23900.0,7.0,2013.0,하늘달빛로 95,17.13,1395.21,1046.41,,
인천광역시 중구 운남동,1550,영종자이,138.6111,202503.0,48000.0,15.0,2009.0,운남서로 7,41.93,1144.77,858.58,,
인천광역시 중구 신생동,Sep-33,롯데아파트,69.44,202503.0,14000.0,4.0,2007.0,우현로20번길 62,21.01,666.35,499.76,,
인천광역시 중구 신흥동3가,7-235,신흥아이파크,84.966,202503.0,29000.0,5.0,2002.0,인항로 30,25.7,1128.4,846.3,,
인천광역시 중구 운남동,1598-1,운서SKVIEWskycityⅡ,84.9126,202503.0,46000.0,9.0,2022.0,흰바위로 249,25.69,1790.58,1342.94,,
인천광역시 중구 운남동,1598-1,운서SKVIEWskycityⅡ,84.9126,202503.0,46000.0,9.0,2022.0,흰바위로 249,25.69,1790.58,1342.94,,
인천광역시 중구 항동7가,27-107,라이프비취1차,88.07,202503.0,14000.0,14.0,1980.0,축항대로86번길 47,26.64,525.53,394.15,,
인천광역시 중구 신흥동3가,7-235,신흥아이파크,84.966,202503.0,26000.0,5.0,2002.0,인항로 30,25.7,1011.67,758.75,,
인천광역시 중구 중산동,1872-2,인천영종동보노빌리티,84.837,202503.0,34000.0,12.0,2012.0,하늘달빛로 65,25.66,1325.02,993.76,,
인천광역시 중구 중산동,1887-4,e편한세상영종국제도시오션하임,74.983,202503.0,41900.0,12.0,2018.0,두미포로 112,22.68,1847.44,1385.58,,
인천광역시 중구 중산동,1887-4,e편한세상영종국제도시오션하임,74.983,202503.0,41900.0,12.0,2018.0,두미포로 112,22.68,1847.44,1385.58,,
인천광역시 중구 중산동,1871-1,e편한세상영종국제도시센텀베뉴,84.9927,202503.0,53000.0,21.0,2023.0,하늘달빛로 139,25.71,2061.45,1546.09,,
인천광역시 중구 항동7가,27-107,라이프비취1차,88.07,202503.0,14000.0,14.0,1980.0,축항대로86번길 47,26.64,525.53,394.15,,
인천광역시 중구 중산동,1887-4,e편한세상영종국제도시오션하임,84.9777,202503.0,43500.0,3.0,2018.0,두미포로 112,25.71,1691.95,1268.96,,
인천광역시 중구 중산동,1887-4,e편한세상영종국제도시오션하임,84.9777,202503.0,43500.0,3.0,2018.0,두미포로 112,25.71,1691.95,1268.96,,
인천광역시 중구 중산동,1879-1,영종하늘도시KCC스위첸,84.774,202503.0,44000.0,2.0,2019.0,은하수로 380,25.64,1716.07,1287.05,,
인천광역시 중구 중산동,1888-1,호반써밋스카이센트럴,74.585,202503.0,41500.0,15.0,2022.0,두미포로 113,22.56,1839.54,1379.66,,
인천광역시 중구 중산동,1872-3,영종국제도시수자인,84.9,202503.0,40700.0,9.0,2024.0,하늘중앙로 271,25.68,1584.89,1188.67,,
인천광역시 중구 운남동,1779,영종센트럴푸르지오자이,84.6348,202503.0,44500.0,5.0,2019.0,은하수로 412,25.6,1738.28,1303.71,,
인천광역시 중구 중산동,1872-1,영종신명스카이뷰주얼리,57.016,202503.0,26400.0,23.0,2013.0,하늘달빛로 95,17.25,1530.43,1147.82,,
인천광역시 중구 중산동,1872-1,영종신명스카이뷰주얼리,56.619,202503.0,24300.0,4.0,2013.0,하늘달빛로 95,17.13,1418.56,1063.92,,
인천광역시 중구 중산동,1887-2,영종힐스테이트,83.372,202503.0,39900.0,18.0,2012.0,하늘별빛로 66,25.22,1582.08,1186.56,,
인천광역시 중구 중산동,1887-1,영종하늘도시한라비발디,101.9128,202503.0,42200.0,13.0,2012.0,하늘별빛로 86,30.83,1368.8,1026.6,,
인천광역시 중구 중산동,1881-1,하늘도시우미린1단지,59.94,202503.0,28700.0,26.0,2012.0,은하수로 351,18.13,1583.01,1187.26,,
인천광역시 중구 중산동,1878-1,인천영종한양수자인,59.9594,202503.0,29000.0,8.0,2012.0,은하수로 377,18.14,1598.68,1199.01,,
인천광역시 중구 운남동,1766-2,영종국제도시화성파크드림2차,73.6293,202503.0,38500.0,7.0,2022.0,은하수로 436,22.27,1728.78,1296.58,,
인천광역시 중구 운서동,Jan-04,운서SKVIEWSkycity,84.963,202503.0,46700.0,7.0,2022.0,흰바위로 203,25.7,1817.12,1362.84,,
인천광역시 중구 운서동,Aug-08,풍림아이원6-2단지,59.9919,202503.0,21700.0,2.0,2002.0,신도시북로 68,18.15,1195.59,896.69,,
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,84.87,202503.0,30700.0,8.0,2005.0,서해대로 439,25.67,1195.95,896.96,,
인천광역시 중구 항동7가,27-107,라이프비취1차,72.73,202503.0,11200.0,1.0,1980.0,축항대로86번길 47,22.0,509.09,381.82,,
인천광역시 중구 운남동,1680-2,e편한세상영종하늘도시,59.8824,202503.0,33500.0,4.0,2018.0,숲쟁이로 12,18.11,1849.81,1387.36,,
인천광역시 중구 중산동,1881-2,스카이시티자이,98.9437,202503.0,54000.0,18.0,2018.0,하늘별빛로 111,29.93,1804.21,1353.16,,
인천광역시 중구 중산동,1871-3,하늘도시우미린2단지,84.7989,202503.0,38200.0,9.0,2012.0,하늘달빛로 113,25.65,1489.28,1116.96,,
인천광역시 중구 중산동,1889-2,영종국제도시화성파크드림,84.7363,202503.0,44000.0,3.0,2019.0,하늘별빛로 112,25.63,1716.74,1287.55,,
인천광역시 중구 중산동,1881-1,하늘도시우미린1단지,59.96,202503.0,26800.0,3.0,2012.0,은하수로 351,18.14,1477.4,1108.05,,
인천광역시 중구 중산동,1881-1,하늘도시우미린1단지,59.94,202503.0,26800.0,4.0,2012.0,은하수로 351,18.13,1478.21,1108.66,,
인천광역시 중구 중산동,Feb-11,영종국제도시한신더휴스카이파크,59.9384,202503.0,29000.0,14.0,2019.0,은하수로 229,18.13,1599.56,1199.67,,
인천광역시 중구 중산동,1887-4,e편한세상영종국제도시오션하임,84.9777,202503.0,45300.0,13.0,2018.0,두미포로 112,25.71,1761.96,1321.47,,
인천광역시 중구 중산동,1881-1,하늘도시우미린1단지,59.85,202503.0,26500.0,6.0,2012.0,은하수로 351,18.1,1464.09,1098.07,,
인천광역시 중구 운서동,Feb-87,풍림아이원8단지,121.5154,202503.0,42500.0,8.0,2003.0,흰바위로 15,36.76,1156.15,867.11,,
인천광역시 중구 중산동,1879-1,영종하늘도시KCC스위첸,84.774,202503.0,46500.0,13.0,2019.0,은하수로 380,25.64,1813.57,1360.18,,
인천광역시 중구 신흥동3가,7-235,신흥아이파크,84.966,202503.0,29500.0,18.0,2002.0,인항로 30,25.7,1147.86,860.9,,
인천광역시 중구 신흥동3가,7-235,신흥아이파크,84.966,202503.0,25800.0,19.0,2002.0,인항로 30,25.7,1003.89,752.92,,
인천광역시 중구 중산동,1871-1,e편한세상영종국제도시센텀베뉴,98.0214,202503.0,44000.0,7.0,2023.0,하늘달빛로 139,29.65,1483.98,1112.98,,
인천광역시 중구 중산동,1887-4,e편한세상영종국제도시오션하임,74.983,202503.0,40000.0,7.0,2018.0,두미포로 112,22.68,1763.67,1322.75,,
인천광역시 중구 중산동,1887-4,e편한세상영종국제도시오션하임,74.983,202503.0,39500.0,22.0,2018.0,두미포로 112,22.68,1741.62,1306.22,,
인천광역시 중구 운남동,1779,영종센트럴푸르지오자이,64.643,202503.0,37000.0,10.0,2019.0,은하수로 412,19.55,1892.58,1419.44,,
인천광역시 중구 운남동,1779,영종센트럴푸르지오자이,64.643,202503.0,36700.0,5.0,2019.0,은하수로 412,19.55,1877.24,1407.93,,
인천광역시 중구 신흥동3가,7-235,신흥아이파크,84.966,202503.0,27500.0,17.0,2002.0,인항로 30,25.7,1070.04,802.53,,
인천광역시 중구 중산동,1878-1,인천영종한양수자인,59.127,202503.0,28500.0,28.0,2012.0,은하수로 377,17.89,1593.07,1194.8,,
인천광역시 중구 운서동,Jan-86,주공스카이빌12단지,59.92,202503.0,17000.0,5.0,2001.0,신도시남로 92,18.13,937.67,703.25,,
인천광역시 중구 중산동,1871-3,하늘도시우미린2단지,84.7834,202503.0,37500.0,22.0,2012.0,하늘달빛로 113,25.65,1461.99,1096.49,,
인천광역시 중구 운서동,2923,영종어울림1차,126.28,202503.0,36900.0,3.0,2009.0,운서4로 18,38.2,965.97,724.48,,
인천광역시 중구 운남동,1779,영종센트럴푸르지오자이,84.6348,202503.0,42450.0,2.0,2019.0,은하수로 412,25.6,1658.2,1243.65,,
인천광역시 중구 중산동,Feb-11,영종국제도시한신더휴스카이파크,59.9384,202503.0,29500.0,6.0,2019.0,은하수로 229,18.13,1627.14,1220.36,,
인천광역시 중구 운서동,Apr-99,운서역반도유보라퍼스티지,83.9551,202503.0,50500.0,13.0,2022.0,영종대로196번길 15-25,25.4,1988.19,1491.14,,
인천광역시 중구 운남동,1779,영종센트럴푸르지오자이,84.4253,202503.0,45000.0,23.0,2019.0,은하수로 412,25.54,1761.94,1321.46,,
인천광역시 중구 중산동,1879-1,영종하늘도시KCC스위첸,84.738,202503.0,47000.0,20.0,2019.0,은하수로 380,25.63,1833.79,1375.34,,
인천광역시 중구 중산동,1888-1,호반써밋스카이센트럴,84.9786,202503.0,49800.0,21.0,2022.0,두미포로 113,25.71,1936.99,1452.74,,
인천광역시 중구 중산동,1888-1,호반써밋스카이센트럴,84.9786,202503.0,49800.0,21.0,2022.0,두미포로 113,25.71,1936.99,1452.74,,
인천광역시 중구 중산동,1881-1,하늘도시우미린1단지,59.96,202502.0,29000.0,19.0,2012.0,은하수로 351,18.14,1598.68,1199.01,,
인천광역시 중구 중산동,1878-1,인천영종한양수자인,59.9594,202502.0,27500.0,3.0,2012.0,은하수로 377,18.14,1515.99,1136.99,,
인천광역시 중구 중산동,1878-1,인천영종한양수자인,59.1347,202502.0,26200.0,5.0,2012.0,은하수로 377,17.89,1464.51,1098.38,,
인천광역시 중구 운남동,1550,영종자이,167.8677,202502.0,51000.0,8.0,2009.0,운남서로 7,50.78,1004.33,753.25,,
인천광역시 중구 중산동,1871-1,e편한세상영종국제도시센텀베뉴,84.9927,202502.0,52300.0,4.0,2023.0,하늘달빛로 139,25.71,2034.23,1525.67,,
인천광역시 중구 운서동,Mar-09,주공스카이빌7단지,59.64,202502.0,21000.0,1.0,2002.0,신도시북로 18,18.04,1164.08,873.06,,
인천광역시 중구 중산동,1878-1,인천영종한양수자인,59.127,202502.0,29300.0,20.0,2012.0,은하수로 377,17.89,1637.79,1228.34,,
인천광역시 중구 도원동,41-25,뉴월드,59.95,202502.0,13500.0,6.0,1994.0,도원로26번길 33-8,18.13,744.62,558.46,,
인천광역시 중구 중산동,Feb-11,영종국제도시한신더휴스카이파크,59.9026,202502.0,30500.0,28.0,2019.0,은하수로 229,18.12,1683.22,1262.42,,
인천광역시 중구 중산동,Feb-11,영종국제도시한신더휴스카이파크,59.9026,202502.0,30500.0,13.0,2019.0,은하수로 229,18.12,1683.22,1262.42,,
인천광역시 중구 운서동,Feb-88,영종2차금호베스트빌,84.9701,202502.0,29000.0,5.0,2003.0,흰바위로 14,25.7,1128.4,846.3,,
인천광역시 중구 중산동,1872-1,영종신명스카이뷰주얼리,56.586,202502.0,24600.0,14.0,2013.0,하늘달빛로 95,17.12,1436.92,1077.69,,
인천광역시 중구 운서동,2923,영종어울림1차,126.28,202502.0,42500.0,6.0,2009.0,운서4로 18,38.2,1112.57,834.43,,
인천광역시 중구 중산동,1887-4,e편한세상영종국제도시오션하임,84.9777,202502.0,47500.0,14.0,2018.0,두미포로 112,25.71,1847.53,1385.65,,
인천광역시 중구 운서동,Jan-04,운서SKVIEWSkycity,77.8532,202502.0,43500.0,18.0,2022.0,흰바위로 203,23.55,1847.13,1385.35,,
인천광역시 중구 중산동,1878-1,인천영종한양수자인,59.1006,202502.0,27400.0,27.0,2012.0,은하수로 377,17.88,1532.44,1149.33,,
인천광역시 중구 중산동,1887-4,e편한세상영종국제도시오션하임,84.9684,202502.0,46000.0,25.0,2018.0,두미포로 112,25.7,1789.88,1342.41,,
인천광역시 중구 운서동,Jan-04,운서SKVIEWSkycity,84.963,202502.0,44800.0,15.0,2022.0,흰바위로 203,25.7,1743.19,1307.39,,
인천광역시 중구 운서동,Jan-04,운서SKVIEWSkycity,84.963,202502.0,44800.0,15.0,2022.0,흰바위로 203,25.7,1743.19,1307.39,,
인천광역시 중구 항동7가,27-107,라이프비취1차,113.49,202502.0,19000.0,2.0,1980.0,축항대로86번길 47,34.33,553.45,415.09,,
인천광역시 중구 중산동,Feb-11,영종국제도시한신더휴스카이파크,59.9026,202502.0,29500.0,14.0,2019.0,은하수로 229,18.12,1628.04,1221.03,,
인천광역시 중구 신흥동3가,7-235,신흥아이파크,84.966,202502.0,25000.0,23.0,2002.0,인항로 30,25.7,972.76,729.57,,
인천광역시 중구 운남동,1680-2,e편한세상영종하늘도시,59.9292,202502.0,32500.0,1.0,2018.0,숲쟁이로 12,18.13,1792.61,1344.46,,
인천광역시 중구 송월동2가,02월 05일,남경포브,59.946,202502.0,23000.0,13.0,2006.0,제물량로 317,18.13,1268.62,951.46,,
인천광역시 중구 운서동,Apr-99,운서역반도유보라퍼스티지,83.9551,202502.0,45000.0,2.0,2022.0,영종대로196번길 15-25,25.4,1771.65,1328.74,,
인천광역시 중구 운서동,Mar-09,주공스카이빌7단지,51.49,202502.0,20000.0,10.0,2002.0,신도시북로 18,15.58,1283.7,962.78,,
인천광역시 중구 신흥동1가,Feb-34,대림,84.953,202502.0,26000.0,18.0,2002.0,인중로 114,25.7,1011.67,758.75,,
인천광역시 중구 신흥동1가,Aug-34,풍림,84.765,202502.0,21000.0,13.0,1996.0,인중로 109,25.64,819.03,614.27,,
인천광역시 중구 항동7가,27-107,라이프비취1차,72.73,202502.0,11500.0,12.0,1980.0,축항대로86번길 47,22.0,522.73,392.05,,
